category	task_name	weight	policy	mode	seed	count	task_progress
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	87951085	56	0.017857
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	97056894	56	0.017857
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	1	59	0.050847
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	17590196	59	0.084746
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	2	73	0.095890
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	48692979	64	0.078125
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	59315038	46	0.065217
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	70970695	49	0.061224
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	74435116	49	0.061224
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	78309306	74	0.135135
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	87951085	65	0.061538
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	97056894	46	0.152174
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	1	60	0.066667
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	17590196	66	0.106061
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	2	59	0.067797
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	48692979	60	0.166667
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	59315038	60	0.166667
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	70970695	58	0.120690
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	74435116	53	0.094340
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	78309306	51	0.058824
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	87951085	51	0.078431
item	curriculum/Task_EquipItem_(item:Wand_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	97056894	53	0.113208
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	1	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	17590196	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	2	57	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	48692979	46	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	59315038	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	70970695	63	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	74435116	53	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	78309306	57	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	87951085	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	97056894	61	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	1	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	17590196	59	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	2	57	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	48692979	55	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	59315038	43	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	70970695	52	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	74435116	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	78309306	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	87951085	49	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	97056894	41	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	1	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	17590196	50	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	2	49	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	48692979	68	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	59315038	59	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	70970695	49	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	74435116	53	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	78309306	40	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	87951085	55	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	97056894	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	1	60	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	17590196	63	0.015873
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	2	52	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	48692979	53	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	59315038	50	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	70970695	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	74435116	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	78309306	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	87951085	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	97056894	40	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	1	63	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	17590196	60	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	2	58	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	48692979	64	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	59315038	52	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	70970695	66	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	74435116	50	0.020000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	78309306	45	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	87951085	48	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	97056894	62	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	1	52	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	17590196	60	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	2	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	48692979	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	59315038	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	70970695	45	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	74435116	47	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	78309306	41	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	87951085	40	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	97056894	53	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	1	59	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	17590196	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	2	68	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	48692979	53	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	59315038	58	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	70970695	52	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	74435116	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	78309306	47	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	87951085	69	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	97056894	55	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	1	62	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	17590196	50	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	2	58	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	48692979	59	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	59315038	54	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	70970695	51	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	74435116	50	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	78309306	59	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	87951085	56	0.000000
item	curriculum/Task_EquipItem_(item:Wand_level:3_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	97056894	54	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	1	59	0.389831
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	17590196	62	0.354839
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	2	63	0.412698
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	48692979	40	0.500000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	59315038	53	0.433962
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	70970695	55	0.254545
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	74435116	55	0.345455
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	78309306	53	0.396226
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	87951085	53	0.358491
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	97056894	61	0.360656
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	1	51	0.764706
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	17590196	51	0.490196
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	2	54	0.592593
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	48692979	44	0.568182
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	59315038	47	0.382979
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	70970695	60	0.366667
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	74435116	62	0.451613
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	78309306	46	0.565217
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	87951085	51	0.450980
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	97056894	51	0.509804
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	1	62	0.516129
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	17590196	49	0.469388
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	2	54	0.425926
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	48692979	53	0.528302
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	59315038	56	0.464286
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	70970695	54	0.537037
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	74435116	48	0.562500
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	78309306	66	0.484848
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	87951085	46	0.608696
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_300m	pvp	97056894	55	0.454545
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	1	45	0.466667
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	17590196	58	0.603448
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	2	48	0.500000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	48692979	46	0.478261
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	59315038	54	0.574074
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	70970695	55	0.327273
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	74435116	54	0.500000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	78309306	59	0.644068
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	87951085	57	0.649123
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	general_400m	pvp	97056894	59	0.559322
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	1	69	0.507246
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	17590196	57	0.491228
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	2	60	0.516667
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	48692979	59	0.508475
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	59315038	55	0.600000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	70970695	50	0.540000
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	74435116	57	0.491228
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	78309306	46	0.521739
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	87951085	65	0.553846
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_100m	pvp	97056894	55	0.581818
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	1	63	0.317460
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	17590196	55	0.345455
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	2	44	0.295455
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	48692979	73	0.356164
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	59315038	61	0.327869
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	70970695	60	0.183333
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	74435116	59	0.322034
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	78309306	43	0.302326
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	87951085	54	0.277778
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_25m	pvp	97056894	62	0.387097
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	1	52	0.423077
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	17590196	57	0.385965
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	2	56	0.392857
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	48692979	39	0.358974
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	59315038	51	0.470588
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	70970695	48	0.333333
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	74435116	55	0.527273
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	78309306	57	0.368421
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	87951085	48	0.166667
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_50m	pvp	97056894	58	0.465517
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	1	58	0.534483
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	17590196	52	0.384615
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	2	60	0.466667
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	48692979	56	0.535714
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	59315038	49	0.510204
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	70970695	76	0.407895
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	74435116	51	0.333333
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	78309306	61	0.426230
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	87951085	41	0.292683
item	curriculum/Task_EquipItem_(item:Whetstone_level:1_num_agent:1)_reward_to:agent	0.378788	mtonly_75m	pvp	97056894	50	0.480000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	1	46	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	17590196	53	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	2	59	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	48692979	45	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	59315038	53	0.037736
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	70970695	51	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	74435116	41	0.024390
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	78309306	68	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	87951085	62	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_100m	pvp	97056894	49	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	1	49	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	17590196	62	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	2	47	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	48692979	62	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	59315038	46	0.000000
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	70970695	56	0.017857
item	curriculum/Task_EquipItem_(item:Whetstone_level:3_num_agent:1)_reward_to:agent	0.378788	general_200m	pvp	74435116	56	0.035714
